ACCNTNUM,LOCNUM,LOCNAME,ADDRESSNUM,ALLEY,BLOCK,BLOCKGROUP,STREETNAME,DISTANCE,DISTRICT,DSTRCTCODE,CITY,CITYCODE,STATE,STATECODE,POSTALCODE,LOCNCODE,COUNTY,COUNTYCODE,CRESTA,SUBCRESTA,HUZONE,OTHERZONE,LATITUDE,LONGITUDE,ADDRMATCH,COUNTRY,USERGEO1,GEOMATCHCODE,GEOLOCCODE,GEODATASOURCE,GEOBUFFER,GEODATETIME,COUNTRYGEOID,GEOPRODUCTVERSION,NUMBLDGS,CNTLOSSTRG,SLOPE,BLDGID,BLDGHEIGHT,HEIGHTUNIT,PRIMARYBLDG,SITENAME,DATAAVAIL,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,USERID1,USERID2,USERTXT1,USERTXT2,ADDRESSTYPEID,FLOORAREA,AREAUNIT,USECONTENTVALUE,BLDGVALUATION,NUMSTORIES,INCEPTDATE,EXPIREDATE,FLOOROCCUPANCY,CNTRYSCHEME,CNTRYCODE,CITYTYPE,SUBLOCALITYTYPE,SUBLOCALITY,GEOCONFIDENCE,GEONAMETYPE,ESBLDGID,ADMIN1EXTGEOID,ADMIN2EXTGEOID,ADMIN3EXTGEOID,POSTCODEEXTGEOID,FLOODDEFENSEELEVATION,FLOODDEFENSEELEVATIONUNIT,RENTALPROPERTYIDENTIFIER,MDF_SUBCATEGORY,TOWNEXTGEOID,DWELLTIME,NSHIP,Admin4Code,Admin4GeoID,Admin4Name,Admin5Code,Admin5GeoID,Admin5Name,BuildingName,LocationCodeGeoID,Zone2GeoID,Zone3GeoID,Zone4GeoID,Zone5GeoID,Zone3Name,Zone4Name,Zone5Name,Zone3Code,Zone4Code,Zone5Code,AREAID,ADDRESSTEXT,UGID,FLOODDEFHTABOVEGRND,USERGROUNDELEV,USERBFE,EQCV1LIMIT,EQCV1LCUR,EQCV1DED,EQCV1DCUR,EQCV1VAL,EQCV1VCUR,EQCV2LIMIT,EQCV2LCUR,EQCV2DED,EQCV2DCUR,EQCV2VAL,EQCV2VCUR,EQCV2CVM,EQCV2EQSLG,EQCV2PCTSP,EQCV3LIMIT,EQCV3LCUR,EQCV3DED,EQCV3DCUR,EQCV3VAL,EQCV3VCUR,EQCV3WAIT,EQCV3POI,EQCV4LIMIT,EQCV4LCUR,EQCV4DED,EQCV4DCUR,EQCV4VAL,EQCV4VCUR,EQCV5LIMIT,EQCV5LCUR,EQCV5DED,EQCV5DCUR,EQCV5VAL,EQCV5VCUR,EQCV6LIMIT,EQCV6LCUR,EQCV6DED,EQCV6DCUR,EQCV6VAL,EQCV6VCUR,EQCV6CVM,EQCV6EQSLG,EQCV6PCTSP,EQCV7LIMIT,EQCV7LCUR,EQCV7DED,EQCV7DCUR,EQCV7VAL,EQCV7VCUR,EQCV7WAIT,EQCV7POI,EQCV8LIMIT,EQCV8LCUR,EQCV8DED,EQCV8DCUR,EQCV8VAL,EQCV8VCUR,EQCV9LIMIT,EQCV9LCUR,EQCV9DED,EQCV9DCUR,EQCV9VAL,EQCV9VCUR,EQCV9CVM,EQCV9EQSLG,EQCV9PCTSP,EQCV10LMT,EQCV10LCUR,EQCV10DED,EQCV10DCUR,EQCV10VAL,EQCV10VCUR,EQCV10WAIT,EQCV10POI,WSCV1LIMIT,WSCV1LCUR,WSCV1DED,WSCV1DCUR,WSCV1VAL,WSCV1VCUR,WSCV2LIMIT,WSCV2LCUR,WSCV2DED,WSCV2DCUR,WSCV2VAL,WSCV2VCUR,WSCV2CVM,WSCV3LIMIT,WSCV3LCUR,WSCV3DED,WSCV3DCUR,WSCV3VAL,WSCV3VCUR,WSCV3WAIT,WSCV3POI,WSCV4LIMIT,WSCV4LCUR,WSCV4DED,WSCV4DCUR,WSCV4VAL,WSCV4VCUR,WSCV5LIMIT,WSCV5LCUR,WSCV5DED,WSCV5DCUR,WSCV5VAL,WSCV5VCUR,WSCV6LIMIT,WSCV6LCUR,WSCV6DED,WSCV6DCUR,WSCV6VAL,WSCV6VCUR,WSCV6CVM,WSCV7LIMIT,WSCV7LCUR,WSCV7DED,WSCV7DCUR,WSCV7VAL,WSCV7VCUR,WSCV7WAIT,WSCV7POI,WSCV8LIMIT,WSCV8LCUR,WSCV8DED,WSCV8DCUR,WSCV8VAL,WSCV8VCUR,WSCV9LIMIT,WSCV9LCUR,WSCV9DED,WSCV9DCUR,WSCV9VAL,WSCV9VCUR,WSCV9CVM,WSCV10LMT,WSCV10LCUR,WSCV10DED,WSCV10DCUR,WSCV10VAL,WSCV10VCUR,WSCV10WAIT,WSCV10POI,EQSITELIM,EQSITELCUR,EQSITEDED,EQSITEDCUR,EQCOMBINEDLIM,EQCOMBINEDLCUR,EQCOMBINEDDED,EQCOMBINEDDCUR,EQBIZONE,SHAPECONF,STORYPROF,OVERPROF,REDUND,TORSION,CLADDING,BLDGEXT,SHORTCOL,MASINTPART,ORNAMENT,MECHELEC,CONQUAL,DURESS,POUNDING,TANK,HAZEXP,ENGFOUND,WALLSBRACD,FRAMEBOLT,TILTUPRET,URMPROV,STRUCTUP,LANDSLIDE,LIQUEFACT,SOILTYPE,SOILMATCH,LANDMATCH,LIQUEMATCH,FIRE1,FIRE2,FIRE3,FIRE4,FIRE5,FIRE6,FIRE7,FIRE8,LANDCOV,LIQUECOV,SOILCOV,SOILPERIOD,SOILTHICKNESS,ALQPREZONE,DUCTILITY,LONGSPAN,BASEISOL,SIDINGTYPE,PREFAB,EQSLINS,SCNDSUPPLY,EQSLSUSCEPTIBILITY,SPNKLRTYPE,YEARSPNKLR,TSDEBRIS,TSSCOUR,TSSAFEDIST,TSPROTECT,EQ_PACKAGE,EQ_PROTECT,EQ_SALVAGE,EQ_SPECIESTORAGE,SOILVS,SOILVSMATCH,BASINLOCID,DI,CRITD,N160CS,T15,WFF,DISTRIV,GWD,DC,LIQCV,HDLIQMATCH,PHI,ROUGH,NDVI,COHES,LANDCV,HDLANDMATCH,EQSLOPE,ELEV,CTI,PRECIP,TOPO,HDSECMATCH,URMCHIMNEY,BUILTONSLOPE,WSSITELIM,WSSITELCUR,WSSITEDED,WSSITEDCUR,WSCOMBINEDLIM,WSCOMBINEDLCUR,WSCOMBINEDDED,WSCOMBINEDDCUR,DISTCOAST,COASTSEG,MANROUGH,NATROUGH,EXPOSURE,SYSDISTCST,DISTCSTCOV,TOPOFEAT,MMRCOV,NATCOV,WINDPOOL,ELEVMATCH,NRUFMATCH,MMRUFMATCH,DSCSTMATCH,RMSBUILDINGELEVATION,RMSBUILDINGELEVATIONMATCH,FLASHING,BUILDINGELEVATION,BUILDINGELEVATIONMATCH,NFIP_RATE,NFIPYEAR,NFIPYEARMATCH,HUBIZONE,IFMEquipBracing,IFMMissileExp,IFMStructCondition,IFMVerticalExpDist,WPOOLMATCH,HU_PACKAGE,HU_PROTECT,HU_SALVAGE,HU_SPECIESTORAGE,HUFOUNDATIONTYPE,HUZONEGROUP,HUPERBASEMENT,HUFLOORTYPE,ResistGarage,BIPREPAREDNESS,BIREDUNDANCY,BISERVICEINTERRUPTION,BISIWAITINGPERIOD,BISILIMIT,COND1NAME,COND1POLICYNUM,COND1INCLUDED,COND2NAME,COND2POLICYNUM,COND2INCLUDED,COND3NAME,COND3POLICYNUM,COND3INCLUDED,COND4NAME,COND4POLICYNUM,COND4INCLUDED,COND5NAME,COND5POLICYNUM,COND5INCLUDED,YEARUPGRAD,PCNTCOMPLT,STARTDATE,COMPDATE,DESIGNCODE,CONSTQUALI,ROOFSYS,ROOFGEOM,ROOFANCH,ROOFAGE,ROOFFRAME,ROOFMAINT,ROOFPARAPT,ROOFEQUIP,EXTORN,CLADSYS,CLADRATE,FOUNDSYS,ARCHITECT,MECHSIDE,MECHGROUND,RESISTDOOR,RESISTOPEN,WINDMISSL,VULNWIND,VULNFLOOD,FLOODPROT,ELEVATION,FLOODINDEX,ELEVCOV,FLOODMISSL,BASEMENT
SublimitAcct2,CA9130-4940-01-02,,,,19,1,1200 N DAVIS RD,0,,,SALINAS,,CALIFORNIA,CA,93907,60530105.04,MONTEREY COUNTY,53,A3,41500,,,36.69908,-121.6672,2,US,,S-N--0-0-1-505,S1-21586660093-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206053,0,99999493907,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,39000,USD,0,USD,39000,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2.9,147,147,147,0.04153,0.01483,0.05227,0.00687,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,299.4,147,0,2.45,2,13.6,1.1,0,1422.14,2,0,0,147,32,0.28,0.097,16.76,0,147,1.92,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-02,,,,1,1,15000 ROSECRANS AVE,0,,,LA MIRADA,,CALIFORNIA,CA,90638,60375039.01,LOS ANGELES COUNTY,37,B2,31080,,,33.89814,-118.01142,2,US,,S-N--0-0-1-505,S1-24101990348-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206037,0,99999490638,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,36700,USD,0,USD,36700,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.57,2.75,147,147,147,0.1202,0.0495,0.16263,0.02828,1.7,2,0.4,1.6,1,1,1,3.9,629.15,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,341.81,147,1,2.09,8,16.2,1,0.0075,8474.77,8,0,0,147,32,0.21,0.1,16.76,0,147,1.46,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-02,,,,22,1,2800 COCHRAN ST,0,,,SIMI VALLEY,,CALIFORNIA,CA,93065,61110081.01,VENTURA COUNTY,111,C,,,,34.278298,-118.741418,2,US,,K-N--0-0-1-111,K1-9999976231940-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206111,0,99999493065,-999,2,0,0,9999930630,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,408200,USD,0,USD,408200,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.84,147,147,147,0.0681,0.02431,0.08571,0.01126,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,314.79,147,0,2.3,22.3,15,0.7,0,1399.51,22.3,0,0,147,32,0.19,0.09,16.76,0,147,0.84,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-021,,,,31,1,500 EL CAMINO REAL,0,,,SANTA CLARA,,CALIFORNIA,CA,95050,60855052.03,SANTA CLARA COUNTY,85,A3,,,,37.347136,-121.934521,2,US,,K-N--0-0-1-111,K1-999997118330415-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206085,0,99999495050,-999,2,0,0,99999306947,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,208600,USD,0,USD,208600,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.97,147,147,147,0.01168,0.00501,0.01585,0.00292,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,277.35,147,0,3.92,20,11.5,2,0,1982.46,20,0,0,147,32,0.08,0.093,16.76,0,147,0.43,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-023,,,,5,1,600 CALIFORNIA ST,0,,,SAN FRANCISCO,,CALIFORNIA,CA,94108,60750118,SAN FRANCISCO COUNTY,75,A1,,,,37.793134,-122.40485,2,US,,M-N--0-0-1-111,M1-999997100023548-M1T0P1A1B0Z0-P1A1,16,0,2/13/2017,840,17.0.1817.0,1,0,0,sfo1004586,0,2,1,,0,RMS,12,ATC,37,12/31/1989,,,,,0,391761,2,0,0,20,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206075,0,99999494108,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,229900,USD,0,USD,229900,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.82,2.91,147,147,147,0.81112,0.33797,1.0477,0.20278,1.7,2,0.4,1.6,1,0.5833,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,295.58,147,0,5,4.8,7,4,0,1645.07,4.8,0,0,147,31,0.26,-0.012,22.07,0,147,3.36,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-024,,,,15,1,200 W BRANCH ST,0,,,ARROYO GRANDE,,CALIFORNIA,CA,93420,60790118,SAN LUIS OBISPO COUNTY,79,C,,,,35.122821,-120.581956,2,US,,K-N--0-0-1-111,K1-999997103660874-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206079,0,99999493420,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,2310400,USD,0,USD,2310400,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,2.11,2.65,147,147,147,0.09108,0.03778,0.12542,0.01767,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,369.63,147,0,1.25,1.2,22.7,0.6,0,105.98,1.2,0,0,147,32,1.66,0.106,28.73,0,147,4.59,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-045,,,,7,4,17000 BERNARDO CENTER DR,0,,,SAN DIEGO,,CALIFORNIA,CA,92128,60730170.15,SAN DIEGO COUNTY,73,D,41740,,,33.02296,-117.07471,2,US,,S-N--0-0-1-505,S1-20134300077-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206073,0,99999492128,-999,2,0,0,99999306160,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,2832600,USD,0,USD,2832600,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.66,147,147,147,0.0451,0.0161,0.05676,0.00745,1.7,2,0.4,1.6,1,0.8889,0.8889,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,697.32,147,0,0.04,87.1,49.2,0,0,2916.4,87.1,0,0,147,30,0.8,0.101,28.73,0,147,2.02,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-05,,,,9,3,2900 CRENSHAW BLVD,0,,,LOS ANGELES,,CALIFORNIA,CA,90016,60372193,LOS ANGELES COUNTY,37,B1,,,,34.029097,-118.334688,2,US,,K-N--0-0-1-111,K1-9999973254955-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206037,0,99999490016,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1128100,USD,0,USD,1128100,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.78,2.95,147,147,147,0.34844,0.1515,0.45449,0.0909,1.7,2,0.4,1.6,1,1,1,4.29,598.64,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,284,147,1,3.26,5,13.1,1.6,0,2490.86,5,0,0,147,32,0.03,0.105,16.76,0,147,0.24,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-065,,,,0,2,6300 W SUNSET BLVD,0,,,HOLLYWOOD,,CALIFORNIA,CA,90028,60371908.02,LOS ANGELES COUNTY,37,B1,,,,34.097562,-118.32698,2,US,,K-N--0-0-1-111,K1-9999973017973-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206037,0,99999490028,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1941400,USD,0,USD,1941400,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.37,2.69,147,147,147,0.24115,0.10335,0.32383,0.06201,1.7,2,0.4,1.6,1,1,1,2,305.59,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,359.28,147,1,2.06,9,16.3,1,0,5456.81,9,0,0,147,32,0.06,0.029,16.76,0,147,1.41,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-066,,,,5,1,100 BROADWAY BLVD,0,,,FAIRFAX,,CALIFORNIA,CA,94930,60411141,MARIN COUNTY,41,A3,41860,,,37.98804,-122.59082,2,US,,S-N--0-0-1-505,S1-21591340007-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206041,0,99999494930,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1404400,USD,0,USD,1404400,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.46,147,147,147,0.20874,0.07452,0.26272,0.0345,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,424.34,147,0,0.18,21.5,40.4,0,0,6270.35,21.5,0,0,147,30,0.89,0.072,28.73,0,147,1.49,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-068,,,,0,2,1200 W FOOTHILL BLVD,0,,,UPLAND,,CALIFORNIA,CA,91786,60710008.23,SAN BERNARDINO COUNTY,71,E,40140,,,34.10664,-117.67031,2,US,,S-N--0-0-1-505,S1-20133340086-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206071,0,99999491786,-999,2,0,0,99999306102,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,538000,USD,0,USD,538000,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.75,147,147,147,0.00691,0.00266,0.00903,0.00159,1.7,2,0.4,1.6,1,1,1,1.84,241.83,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,340.29,147,1,2.07,116,16.6,0.5,0,14759.99,116,0,0,147,30,0.26,0.069,16.76,0,147,1.83,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
